create_dt,metric_id,feature_id,unique_identifier,feature_name,metrics,display_names,operating_system_type,Date,Value
2025-01-22,Both_ID_1,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,13-10-2024,5860.0
2025-01-22,Both_ID_2,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,13-10-2024,91.928
2025-01-22,Both_ID_3,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,13-10-2024,32.987
2025-01-22,Both_ID_4,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,13-10-2024,39.8
2025-01-22,Both_ID_5,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,13-10-2024,13.885
2025-01-22,Both_ID_6,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,13-10-2024,0.785
2025-01-22,Both_ID_7,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,13-10-2024,0.034
2025-01-22,Both_ID_8,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,13-10-2024,0.273
2025-01-22,Both_ID_9,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,13-10-2024,895.0
2025-01-22,Both_ID_10,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,13-10-2024,92.514
2025-01-22,Both_ID_11,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,13-10-2024,34.3
2025-01-22,Both_ID_12,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,13-10-2024,38.285
2025-01-22,Both_ID_13,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,13-10-2024,16.546
2025-01-22,Both_ID_14,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,13-10-2024,1.341
2025-01-22,Both_ID_15,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,13-10-2024,0.0
2025-01-22,Both_ID_16,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,13-10-2024,0.0
2025-01-22,Both_ID_17,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,13-10-2024,3655.0
2025-01-22,Both_ID_18,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,13-10-2024,2.681
2025-01-22,Both_ID_19,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,13-10-2024,96.939
2025-01-22,Both_ID_20,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,13-10-2024,61.053
2025-01-22,Both_ID_21,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,13-10-2024,22.105
2025-01-22,Both_ID_22,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,13-10-2024,4.211
2025-01-22,Both_ID_23,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,13-10-2024,1.259
2025-01-22,Both_ID_24,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,13-10-2024,61.587
2025-01-22,Both_ID_25,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,13-10-2024,52.732
2025-01-22,Both_ID_26,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,13-10-2024,19.414
2025-01-22,Both_ID_27,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,13-10-2024,22.968
2025-01-22,Both_ID_28,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,13-10-2024,5.242
2025-01-22,Both_ID_29,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,13-10-2024,15.104
2025-01-22,Both_ID_30,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,13-10-2024,17.073
2025-01-22,Both_ID_31,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,13-10-2024,16.389
2025-01-22,Both_ID_32,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,13-10-2024,1.395
2025-01-22,Both_ID_33,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,13-10-2024,0.328
2025-01-22,Both_ID_34,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,13-10-2024,1.231
2025-01-22,141,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,14-10-2024,4915.0
2025-01-22,142,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,14-10-2024,91.129
2025-01-22,143,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,14-10-2024,33.512
2025-01-22,144,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,14-10-2024,44.787
2025-01-22,145,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,14-10-2024,13.954
2025-01-22,146,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,14-10-2024,0.0
2025-01-22,147,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,14-10-2024,0.0
2025-01-22,148,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,14-10-2024,0.0
2025-01-22,149,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,14-10-2024,639.0
2025-01-22,150,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,14-10-2024,94.21
2025-01-22,151,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,14-10-2024,30.066
2025-01-22,152,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,14-10-2024,38.87
2025-01-22,153,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,14-10-2024,16.445
2025-01-22,154,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,14-10-2024,0.0
2025-01-22,155,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,14-10-2024,0.0
2025-01-22,156,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,14-10-2024,0.0
2025-01-22,183,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,14-10-2024,3194.0
2025-01-22,184,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,14-10-2024,3.131
2025-01-22,185,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,14-10-2024,96.0
2025-01-22,186,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,14-10-2024,66.667
2025-01-22,187,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,14-10-2024,17.708
2025-01-22,188,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,14-10-2024,7.292
2025-01-22,189,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,14-10-2024,1.378
2025-01-22,190,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,14-10-2024,59.487
2025-01-22,191,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,14-10-2024,53.158
2025-01-22,192,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,14-10-2024,20.842
2025-01-22,193,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,14-10-2024,20.421
2025-01-22,194,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,14-10-2024,3.368
2025-01-22,195,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,14-10-2024,13.158
2025-01-22,196,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,14-10-2024,18.723
2025-01-22,197,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,14-10-2024,16.5
2025-01-22,198,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,14-10-2024,1.346
2025-01-22,199,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,14-10-2024,0.376
2025-01-22,200,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,14-10-2024,1.628
2025-01-22,377,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,14-10-2024,1706.0
2025-01-22,378,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,14-10-2024,91.676
2025-01-22,379,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,14-10-2024,29.028
2025-01-22,380,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,14-10-2024,35.486
2025-01-22,381,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,14-10-2024,13.811
2025-01-22,382,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,14-10-2024,5.041
2025-01-22,383,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,14-10-2024,0.059
2025-01-22,384,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,14-10-2024,0.879
2025-01-22,385,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,14-10-2024,236.0
2025-01-22,386,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,14-10-2024,94.915
2025-01-22,387,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,14-10-2024,32.143
2025-01-22,388,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,14-10-2024,32.589
2025-01-22,389,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,14-10-2024,19.196
2025-01-22,390,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,14-10-2024,5.085
2025-01-22,391,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,14-10-2024,0.0
2025-01-22,392,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,14-10-2024,0.0
2025-01-22,417,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,14-10-2024,1607.0
2025-01-22,418,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,14-10-2024,3.36
2025-01-22,419,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,14-10-2024,62.963
2025-01-22,420,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,14-10-2024,64.706
2025-01-22,421,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,14-10-2024,8.824
2025-01-22,422,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,14-10-2024,17.647
2025-01-22,423,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,14-10-2024,1.245
2025-01-22,424,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,14-10-2024,56.565
2025-01-22,425,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,14-10-2024,52.585
2025-01-22,426,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,14-10-2024,13.861
2025-01-22,427,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,14-10-2024,17.382
2025-01-22,428,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,14-10-2024,3.41
2025-01-22,429,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,14-10-2024,16.502
2025-01-22,430,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,14-10-2024,16.739
2025-01-22,431,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,14-10-2024,14.001
2025-01-22,432,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,14-10-2024,1.245
2025-01-22,433,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,14-10-2024,0.56
2025-01-22,434,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,14-10-2024,1.307
2025-01-22,Both_ID_1,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,14-10-2024,6621.0
2025-01-22,Both_ID_2,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,14-10-2024,91.27
2025-01-22,Both_ID_3,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,14-10-2024,32.351
2025-01-22,Both_ID_4,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,14-10-2024,42.38
2025-01-22,Both_ID_5,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,14-10-2024,13.917
2025-01-22,Both_ID_6,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,14-10-2024,1.299
2025-01-22,Both_ID_7,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,14-10-2024,0.015
2025-01-22,Both_ID_8,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,14-10-2024,0.227
2025-01-22,Both_ID_9,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,14-10-2024,875.0
2025-01-22,Both_ID_10,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,14-10-2024,94.4
2025-01-22,Both_ID_11,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,14-10-2024,30.63
2025-01-22,Both_ID_12,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,14-10-2024,37.167
2025-01-22,Both_ID_13,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,14-10-2024,17.191
2025-01-22,Both_ID_14,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,14-10-2024,1.371
2025-01-22,Both_ID_15,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,14-10-2024,0.0
2025-01-22,Both_ID_16,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,14-10-2024,0.0
2025-01-22,Both_ID_17,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,14-10-2024,4801.0
2025-01-22,Both_ID_18,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,14-10-2024,3.208
2025-01-22,Both_ID_19,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,14-10-2024,84.416
2025-01-22,Both_ID_20,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,14-10-2024,66.154
2025-01-22,Both_ID_21,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,14-10-2024,15.385
2025-01-22,Both_ID_22,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,14-10-2024,10.0
2025-01-22,Both_ID_23,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,14-10-2024,1.333
2025-01-22,Both_ID_24,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,14-10-2024,58.509
2025-01-22,Both_ID_25,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,14-10-2024,52.973
2025-01-22,Both_ID_26,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,14-10-2024,18.583
2025-01-22,Both_ID_27,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,14-10-2024,19.438
2025-01-22,Both_ID_28,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,14-10-2024,3.382
2025-01-22,Both_ID_29,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,14-10-2024,14.24
2025-01-22,Both_ID_30,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,14-10-2024,18.059
2025-01-22,Both_ID_31,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,14-10-2024,15.663
2025-01-22,Both_ID_32,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,14-10-2024,1.312
2025-01-22,Both_ID_33,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,14-10-2024,0.437
2025-01-22,Both_ID_34,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,14-10-2024,1.521
2025-01-22,141,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,15-10-2024,4860.0
2025-01-22,142,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,15-10-2024,90.679
2025-01-22,143,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,15-10-2024,31.427
2025-01-22,144,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,15-10-2024,45.791
2025-01-22,145,11,RM,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,15-10-2024,14.636
2025-01-22,146,11,RM,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,15-10-2024,0.0
2025-01-22,147,11,RM,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,15-10-2024,0.0
2025-01-22,148,11,RM,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,15-10-2024,0.0
2025-01-22,149,12,RTB,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,15-10-2024,798.0
2025-01-22,150,12,RTB,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,15-10-2024,92.105
2025-01-22,151,12,RTB,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,15-10-2024,33.741
2025-01-22,152,12,RTB,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,15-10-2024,41.769
2025-01-22,153,12,RTB,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,15-10-2024,19.456
2025-01-22,154,12,RTB,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,15-10-2024,0.0
2025-01-22,155,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,15-10-2024,0.0
2025-01-22,156,12,RTB,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,15-10-2024,0.0
2025-01-22,183,15,SH,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,15-10-2024,3367.0
2025-01-22,184,15,SH,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,15-10-2024,3.267
2025-01-22,185,15,SH,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,15-10-2024,92.727
2025-01-22,186,15,SH,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,15-10-2024,63.725
2025-01-22,187,15,SH,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,15-10-2024,22.549
2025-01-22,188,15,SH,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,15-10-2024,4.902
2025-01-22,189,15,SH,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,15-10-2024,1.337
2025-01-22,190,15,SH,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,15-10-2024,60.588
2025-01-22,191,15,SH,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,15-10-2024,52.549
2025-01-22,192,15,SH,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,15-10-2024,23.382
2025-01-22,193,15,SH,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,15-10-2024,21.422
2025-01-22,194,15,SH,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,15-10-2024,5.343
2025-01-22,195,15,SH,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,15-10-2024,15.637
2025-01-22,196,15,SH,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,15-10-2024,17.167
2025-01-22,197,15,SH,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,15-10-2024,18.117
2025-01-22,198,15,SH,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,15-10-2024,1.574
2025-01-22,199,15,SH,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,15-10-2024,0.653
2025-01-22,200,15,SH,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,15-10-2024,1.574
2025-01-22,377,11,RM,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,15-10-2024,1724.0
2025-01-22,378,11,RM,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,15-10-2024,91.879
2025-01-22,379,11,RM,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,15-10-2024,29.987
