"containment_metric_id","primary_intent","primary_intent_detail","sub_contact_id","selfservice_containment","initial_channel","lob","contact_dt","containment_rate","hs_feature_name","cont_display_metric_name","create_dt"
"14","Billing","Usage Inquiry","10836","10718","CoxApp","R","2024-10-02","98.91","DATA USAGE","Datausage_containment_rate","2025-02-19"
"50","Internet Support","Internet General Support","1328","1303","CoxApp","R","2024-10-02","98.12","S UPPORT","Support_containment_rate","2025-02-19"
"62","Phone Support","Phone Features","77","76","CoxApp","R","2024-10-02","98.7","S UPPORT","Support_containment_rate","2025-02-19"
"41","Equipment Support","Equipment Return","7","7","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"16","Account Settings","Contact Preferences","3","3","CoxApp","R","2024-10-02","100.0","LOG IN","Login_containment_rate","2025-02-19"
"40","Equipment Support","Device Swap","5","2","CoxApp","R","2024-10-02","40.0","S UPPORT","Support_containment_rate","2025-02-19"
"63","Phone Support","Phone General Support","50","49","CoxApp","R","2024-10-02","98.0","S UPPORT","Support_containment_rate","2025-02-19"
"48","Internet Support","Internet Features","705","692","CoxApp","R","2024-10-02","98.16","S UPPORT","Support_containment_rate","2025-02-19"
"68","TV Support","TV General Inquiry","27","27","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"7","Billing","Non-Pay Suspension/Disconnect","2146","2065","CoxApp","R","2024-10-02","96.23","BIL LING","Billing_containment_rate","2025-02-19"
"59","Mobile Support","Mobile General Support","378","377","CoxApp","R","2024-10-02","99.74","S UPPORT","Support_containment_rate","2025-02-19"
"24","Manage Services","Disconnect/Downgrade","152","103","CoxApp","R","2024-10-02","67.76","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"51","Internet Support","Internet Mobile App","1816","1799","CoxApp","R","2024-10-02","99.06","S UPPORT","Support_containment_rate","2025-02-19"
"35","General Support","General Inquiry","821","809","CoxApp","R","2024-10-02","98.54","S UPPORT","Support_containment_rate","2025-02-19"
"6","Billing","EasyPay","1126","1111","CoxApp","R","2024-10-02","98.67","BIL LING","Billing_containment_rate","2025-02-19"
"55","Internet Support","Speedtest","7","7","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"26","Equipment Support","None","34","32","CoxApp","R","2024-10-02","94.12","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Equipment Support","None","34","32","CoxApp","R","2024-10-02","94.12","S UPPORT","Support_containment_rate","2025-02-19"
"36","General Support","Mobile App","5","5","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"53","Internet Support","Internet Service Quality","7","6","CoxApp","R","2024-10-02","85.71","S UPPORT","Support_containment_rate","2025-02-19"
"34","General Support","Complaint/Escalation","2","0","CoxApp","R","2024-10-02","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"71","TV Support","TV Service Interruption","2","1","CoxApp","R","2024-10-02","50.0","S UPPORT","Support_containment_rate","2025-02-19"
"74","Security Support","Security General Inquiry","19","17","CoxApp","R","2024-10-02","89.47","S UPPORT","Support_containment_rate","2025-02-19"
"21","Equipment Support","Add/Upgrade","5","3","CoxApp","R","2024-10-02","60.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Equipment Support","Add/Upgrade","5","3","CoxApp","R","2024-10-02","60.0","S UPPORT","Support_containment_rate","2025-02-19"
"49","Internet Support","Internet General Inquiry","2","2","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"27","Manage Services","Offer/Deal Inquiry","596","534","CoxApp","R","2024-10-02","89.6","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"54","Internet Support","Manage Equipment","3","2","CoxApp","R","2024-10-02","66.67","S UPPORT","Support_containment_rate","2025-02-19"
"26","Manage Services","None","114","111","CoxApp","R","2024-10-02","97.37","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Manage Services","None","114","111","CoxApp","R","2024-10-02","97.37","S UPPORT","Support_containment_rate","2025-02-19"
"70","TV Support","TV Mobile App","194","192","CoxApp","R","2024-10-02","98.97","S UPPORT","Support_containment_rate","2025-02-19"
"17","Account Settings","Identity Management - Profile","1717","1649","CoxApp","R","2024-10-02","96.04","LOG IN","Login_containment_rate","2025-02-19"
"58","Mobile Support","Mobile General Inquiry","86","84","CoxApp","R","2024-10-02","97.67","S UPPORT","Support_containment_rate","2025-02-19"
"64","Phone Support","Phone Service Interruption","1","0","CoxApp","R","2024-10-02","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1466","1356","CoxApp","R","2024-10-02","92.5","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"10","Billing","Payment Concerns","3","0","CoxApp","R","2024-10-02","0.0","BIL LING","Billing_containment_rate","2025-02-19"
"4","Billing","Billing General","24008","23887","CoxApp","R","2024-10-02","99.5","BIL LING","Billing_containment_rate","2025-02-19"
"5","Billing","Billing Preferences","318","311","CoxApp","R","2024-10-02","97.8","BIL LING","Billing_containment_rate","2025-02-19"
"15","Account Settings","Access/Authenticate","63","62","CoxApp","R","2024-10-02","98.41","LOG IN","Login_containment_rate","2025-02-19"
"42","Equipment Support","Internet Pods","36","34","CoxApp","R","2024-10-02","94.44","S UPPORT","Support_containment_rate","2025-02-19"
"29","Manage Services","Remote Replacement","1","0","CoxApp","R","2024-10-02","0.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"75","Security Support","Security General Support","1","1","CoxApp","R","2024-10-02","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"70","TV Support","TV Mobile App","209","208","CoxApp","R","2024-10-01","99.52","S UPPORT","Support_containment_rate","2025-02-19"
"63","Phone Support","Phone General Support","52","47","CoxApp","R","2024-10-01","90.38","S UPPORT","Support_containment_rate","2025-02-19"
"20","Account Settings","Privacy","2","2","CoxApp","R","2024-10-01","100.0","LOG IN","Login_containment_rate","2025-02-19"
"68","TV Support","TV General Inquiry","26","26","CoxApp","R","2024-10-01","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"35","General Support","General Inquiry","945","932","CoxApp","R","2024-10-01","98.62","S UPPORT","Support_containment_rate","2025-02-19"
"59","Mobile Support","Mobile General Support","412","407","CoxApp","R","2024-10-01","98.79","S UPPORT","Support_containment_rate","2025-02-19"
"21","Equipment Support","Add/Upgrade","13","12","CoxApp","R","2024-10-01","92.31","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Equipment Support","Add/Upgrade","13","12","CoxApp","R","2024-10-01","92.31","S UPPORT","Support_containment_rate","2025-02-19"
"67","TV Support","TV Features","3","2","CoxApp","R","2024-10-01","66.67","S UPPORT","Support_containment_rate","2025-02-19"
"21","Manage Services","Add/Upgrade","2251","2082","CoxApp","R","2024-10-01","92.49","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"38","Manage Services","Add/Upgrade","2251","2082","CoxApp","R","2024-10-01","92.49","S UPPORT","Support_containment_rate","2025-02-19"
"17","Account Settings","Identity Management - Profile","1822","1750","CoxApp","R","2024-10-01","96.05","LOG IN","Login_containment_rate","2025-02-19"
"18","Account Settings","Identity Management - Users","3523","3477","CoxApp","R","2024-10-01","98.69","LOG IN","Login_containment_rate","2025-02-19"
"52","Internet Support","Internet Service Interruption","320","256","CoxApp","R","2024-10-01","80.0","S UPPORT","Support_containment_rate","2025-02-19"
"64","Phone Support","Phone Service Interruption","1","0","CoxApp","R","2024-10-01","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"34","General Support","Complaint/Escalation","11","0","CoxApp","R","2024-10-01","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"11","Billing","Payment Method","359","352","CoxApp","R","2024-10-01","98.05","BIL LING","Billing_containment_rate","2025-02-19"
"62","Phone Support","Phone Features","85","84","CoxApp","R","2024-10-01","98.82","S UPPORT","Support_containment_rate","2025-02-19"
"13","Billing","Usage Inquiry","12228","12097","CoxApp","R","2024-10-01","98.93","BIL LING","Billing_containment_rate","2025-02-19"
"14","Billing","Usage Inquiry","12228","12097","CoxApp","R","2024-10-01","98.93","DATA USAGE","Datausage_containment_rate","2025-02-19"
"9","Billing","Payment Arrangement","3237","3160","CoxApp","R","2024-10-01","97.62","BIL LING","Billing_containment_rate","2025-02-19"
"26","Manage Services","None","108","104","CoxApp","R","2024-10-01","96.3","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Manage Services","None","108","104","CoxApp","R","2024-10-01","96.3","S UPPORT","Support_containment_rate","2025-02-19"
"15","Account Settings","Access/Authenticate","85","83","CoxApp","R","2024-10-01","97.65","LOG IN","Login_containment_rate","2025-02-19"
"58","Mobile Support","Mobile General Inquiry","94","91","CoxApp","R","2024-10-01","96.81","S UPPORT","Support_containment_rate","2025-02-19"
"31","Manage Services","Restart/Reconnect Service","1","0","CoxApp","R","2024-10-01","0.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"45","Equipment Support","Reboot","6169","6025","CoxApp","R","2024-10-01","97.67","S UPPORT","Support_containment_rate","2025-02-19"
"23","Manage Services","Cox Complete Care","36","27","CoxApp","R","2024-10-01","75.0","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"4","Billing","Billing General","29197","29044","CoxApp","R","2024-10-01","99.48","BIL LING","Billing_containment_rate","2025-02-19"
"2","Equipment Support","PnP","2308","2050","CoxApp","R","2024-10-01","88.82","SMART HELP","PnP_containment_rate","2025-02-19"
"12","Billing","Statement Inquiry","2182","2146","CoxApp","R","2024-10-01","98.35","BIL LING","Billing_containment_rate","2025-02-19"
"7","Billing","Non-Pay Suspension/Disconnect","2354","2256","CoxApp","R","2024-10-01","95.84","BIL LING","Billing_containment_rate","2025-02-19"
"50","Internet Support","Internet General Support","1631","1604","CoxApp","R","2024-10-01","98.34","S UPPORT","Support_containment_rate","2025-02-19"
"74","Security Support","Security General Inquiry","18","16","CoxApp","R","2024-10-01","88.89","S UPPORT","Support_containment_rate","2025-02-19"
"33","General Support","All Service Interruption","2420","2338","CoxApp","R","2024-10-01","96.61","S UPPORT","Support_containment_rate","2025-02-19"
"54","Internet Support","Manage Equipment","1","0","CoxApp","R","2024-10-01","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"72","TV Support","TV Service Quality","4","0","CoxApp","R","2024-10-01","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"36","General Support","Mobile App","7","5","CoxApp","R","2024-10-01","71.43","S UPPORT","Support_containment_rate","2025-02-19"
"26","Equipment Support","None","52","47","CoxApp","R","2024-10-01","90.38","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"44","Equipment Support","None","52","47","CoxApp","R","2024-10-01","90.38","S UPPORT","Support_containment_rate","2025-02-19"
"27","Manage Services","Offer/Deal Inquiry","633","591","CoxApp","R","2024-10-01","93.36","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"3","Billing","Billing Concern","1670","1410","CoxApp","R","2024-10-01","84.43","BIL LING","Billing_containment_rate","2025-02-19"
"76","Security Support","Security Mobile App","34","34","CoxApp","R","2024-10-01","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"60","Mobile Support","Mobile Protection Plan","9","0","CoxApp","R","2024-10-01","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"53","Internet Support","Internet Service Quality","22","12","CoxApp","R","2024-10-01","54.55","S UPPORT","Support_containment_rate","2025-02-19"
"8","Billing","Pay Bill","32667","32415","CoxApp","R","2024-10-01","99.23","BIL LING","Billing_containment_rate","2025-02-19"
"5","Billing","Billing Preferences","364","353","CoxApp","R","2024-10-01","96.98","BIL LING","Billing_containment_rate","2025-02-19"
"69","TV Support","TV General Support","127","122","CoxApp","R","2024-10-01","96.06","S UPPORT","Support_containment_rate","2025-02-19"
"48","Internet Support","Internet Features","749","737","CoxApp","R","2024-10-01","98.4","S UPPORT","Support_containment_rate","2025-02-19"
"24","Manage Services","Disconnect/Downgrade","187","119","CoxApp","R","2024-10-01","63.64","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1770","1674","CoxApp","R","2024-10-01","94.58","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"40","Equipment Support","Device Swap","6","1","CoxApp","R","2024-10-01","16.67","S UPPORT","Support_containment_rate","2025-02-19"
"41","Equipment Support","Equipment Return","5","4","CoxApp","R","2024-10-01","80.0","S UPPORT","Support_containment_rate","2025-02-19"
"16","Account Settings","Contact Preferences","1","1","CoxApp","R","2024-10-01","100.0","LOG IN","Login_containment_rate","2025-02-19"
"25","Manage Services","Move Address","927","688","CoxApp","R","2024-10-01","74.22","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"51","Internet Support","Internet Mobile App","2224","2210","CoxApp","R","2024-10-01","99.37","S UPPORT","Support_containment_rate","2025-02-19"
"6","Billing","EasyPay","1257","1236","CoxApp","R","2024-10-01","98.33","BIL LING","Billing_containment_rate","2025-02-19"
"30","Manage Services","Repackage","1056","955","CoxApp","R","2024-10-01","90.44","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"42","Equipment Support","Internet Pods","41","38","CoxApp","R","2024-10-01","92.68","S UPPORT","Support_containment_rate","2025-02-19"
"55","Internet Support","Speedtest","8","8","CoxApp","R","2024-10-01","100.0","S UPPORT","Support_containment_rate","2025-02-19"
"8","Billing","Pay Bill","25608","25396","CoxApp","R","2024-09-30","99.17","BIL LING","Billing_containment_rate","2025-02-19"
"25","Manage Services","Move Address","927","660","CoxApp","R","2024-09-30","71.2","E COMMERCE","Ecommerce_containment_rate","2025-02-19"
"48","Internet Support","Internet Features","727","713","CoxApp","R","2024-09-30","98.07","S UPPORT","Support_containment_rate","2025-02-19"
"10","Billing","Payment Concerns","2","0","CoxApp","R","2024-09-30","0.0","BIL LING","Billing_containment_rate","2025-02-19"
"4","Billing","Billing General","23901","23749","CoxApp","R","2024-09-30","99.36","BIL LING","Billing_containment_rate","2025-02-19"
"13","Billing","Usage Inquiry","11312","11170","CoxApp","R","2024-09-30","98.74","BIL LING","Billing_containment_rate","2025-02-19"
"14","Billing","Usage Inquiry","11312","11170","CoxApp","R","2024-09-30","98.74","DATA USAGE","Datausage_containment_rate","2025-02-19"
"1","Equipment Support","SmartHelp","1491","1405","CoxApp","R","2024-09-30","94.23","SMART HELP","Smarthelp_containment_rate","2025-02-19"
"11","Billing","Payment Method","306","303","CoxApp","R","2024-09-30","99.02","BIL LING","Billing_containment_rate","2025-02-19"
"70","TV Support","TV Mobile App","187","185","CoxApp","R","2024-09-30","98.93","S UPPORT","Support_containment_rate","2025-02-19"
"52","Internet Support","Internet Service Interruption","303","242","CoxApp","R","2024-09-30","79.87","S UPPORT","Support_containment_rate","2025-02-19"
"37","General Support","Partial/Degraded Services","1","0","CoxApp","R","2024-09-30","0.0","S UPPORT","Support_containment_rate","2025-02-19"
"59","Mobile Support","Mobile General Support","369","365","CoxApp","R","2024-09-30","98.92","S UPPORT","Support_containment_rate","2025-02-19"
"62","Phone Support","Phone Features","97","97","CoxApp","R","2024-09-30","100.0","S UPPORT","Support_containment_rate","2025-02-19"
