"date","h_channel_group","h_channel","channel_group","channel","sub_channel","target_version","activity","activity_base","accounts_changed_target","net_revenue_target","psu_connects_target","psu_disconnects_target","ncr_target","company_ac_target"
"2023-03-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Downtier","- Base","303.0","-14054.36",,,,"110528.0"
"2023-03-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Downtier","- Base","1474.0","-36918.8",,,,"110528.0"
"2023-02-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Disconnect","Disconnect","1102.0","-92607.85",,,,"67694.0"
"2023-02-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Disconnect","Disconnect","1615.0","-145341.61",,,,"67694.0"
"2021-02-01 00:00:00.000","Online","eTailers","Online","eTailers","3rd Party - eTailer","LRP","New Connect","New Connect",,,"13132.492",,,"61671.0"
"2023-02-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Transfer","Transfer","3107.0","-1009.76",,,,"20508.0"
"2022-01-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Uptier","+ Base","562.0","14284.87",,,,"139398.0"
"2023-02-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Transfer","Transfer","135.0","251.3",,,,"20508.0"
"2023-02-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Transfer","Transfer","1222.0","-11002.42",,,,"20508.0"
"2022-01-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Uptier","+ Base","36431.0","1349670.2",,,,"139398.0"
"2022-01-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Uptier","+ Base","772.0","35213.29",,,,"139398.0"
"2022-06-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Transfer","Transfer","5.0","-45141.72",,,,"20548.0"
"2023-05-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"OPR","Transfer","Transfer","19211.416018955","-94544.2116928648",,,,"44280.5085033539"
"2022-06-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Transfer","Transfer","4264.0","514.1",,,,"20548.0"
"2023-05-01 00:00:00.000","Online","Cox.com","Online","Cox.com","Cox.com","OPR","Transfer","Transfer","12640.645916168909","-56543.36984979848",,,,"44280.5085033539"
"2022-05-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Disconnect","Disconnect","1911.0","-209705.58",,,,"89402.0"
"2020-09-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downgrade","- Base","86.0","-4362.25",,,,"38616.0"
"2020-11-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","New Connect","New Connect","4983.0","391749.43","9110.0",,"4983.0","70337.0"
"2020-11-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","New Connect","New Connect","21250.0","1783101.18","39589.0",,"21250.0","70337.0"
"2024-02-01 00:00:00.000","Online","National Affiliates","Online","National Affiliates","3rd Party - Affinity","OPR","New Connect","New Connect","2288.083188572897","153419.74756265193",,,"2288.083188572897","92217.87725708148"
"2024-02-01 00:00:00.000","Retention","Retention","Retention","Retention",,"OPR","New Connect","New Connect","1982.6044214564001","195544.27408825082","6177.839999999999","-75615.9736192953","1982.6044214564001","92217.87725708148"
"2024-02-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"OPR","New Connect","New Connect","120.15201652520001","11968.4735488741","28.9844126024","-3234.6741006431","120.15201652520001","92217.87725708148"
"2024-02-01 00:00:00.000","Other","Other","Other","Other",,"OPR","New Connect","New Connect","941.0553809402002","73148.2347604831","833.2882225953","-35619.464495189","941.0553809402002","92217.87725708148"
"2024-02-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"OPR","New Connect","New Connect","2932.4102605727003","89191.9874953846","947.5279276577","-766.0790329236","2932.4102605727003","92217.87725708148"
"2020-12-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Upgrade","+ Base","562.0","26151.79",,,,"19564.0"
"2020-11-01 00:00:00.000","Online","National Affiliates","Online","National Affiliates","3rd Party - Affinity","LRP","New Connect","New Connect",,,,,,"70337.0"
"2024-06-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","New Connect","New Connect","25618.0","2442396.92","47516.0",,"25618.0","64563.0"
"2025-11-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Transfer","Transfer","1061.0",,,,,"25764.0"
"2024-06-01 00:00:00.000","Other","Other","Other","Other",,"LRP","New Connect","New Connect","779.0","58699.9","1040.0",,"779.0","64563.0"
"2025-11-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Transfer","Transfer","5.0",,,,,"25764.0"
"2025-11-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Transfer","Transfer","3504.0",,,,,"25764.0"
"2020-08-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Downtier","- Base","116500.0","-3654147.67",,,,"180186.0"
"2025-11-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Transfer","Transfer","144.0",,,,,"25764.0"
"2024-06-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","New Connect","New Connect","5099.0","327023.55","8926.0",,"5099.0","64563.0"
"2024-06-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","New Connect","New Connect","3902.0","115695.27","327.0",,"3902.0","64563.0"
"2020-08-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Downtier","- Base","3418.0","-105496.19",,,,"180186.0"
"2020-08-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Downtier","- Base","8593.0","-411883.0",,,,"180186.0"
"2023-12-01 00:00:00.000","Online","Cox.com","Online","Cox.com","Cox.com","OPR","Downtier","- Base","31677.226247231447","-1014696.1855533777",,,,"117672.5219934348"
"2023-11-01 00:00:00.000","Care","Care","Care","Care",,"OPR","Transfer","Transfer","17.559298276499998","-171.7374726346",,,,"28065.942328948604"
"2020-08-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downtier","- Base","193.0","-4876.42",,,,"180186.0"
"2023-12-01 00:00:00.000","Online","eTailers","Online","eTailers","3rd Party - eTailer","OPR","Downtier","- Base","224.20685918161792","-4099.7825678924355",,,,"117672.5219934348"
"2025-11-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Transfer","Transfer","3.0",,,,,"25764.0"
"2025-11-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Transfer","Transfer","1262.0",,,,,"25764.0"
"2023-12-01 00:00:00.000","Online","National Affiliates","Online","National Affiliates","3rd Party - Affinity","OPR","Downtier","- Base","128.1182052466388","-6149.673851838654",,,,"117672.5219934348"
"2020-08-01 00:00:00.000","Care","Care","Care","Care",,"LRP","Downtier","- Base","14847.0","-335937.68",,,,"180186.0"
"2023-11-01 00:00:00.000","Other","Outbound","Other","Outbound",,"OPR","Transfer","Transfer","140.6253879985","483.1294244802",,,,"28065.942328948604"
"2022-01-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downgrade","- Base","132.0","-6084.87",,,,"39551.0"
"2020-12-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Downgrade","- Base","9330.0","-628774.7",,,,"37016.0"
"2020-12-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Downgrade","- Base","1079.0","-45057.44",,,,"37016.0"
"2022-01-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Downgrade","- Base","1837.0","-80873.96",,,,"39551.0"
"2020-12-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Downgrade","- Base","272.0","-6531.52",,,,"37016.0"
"2022-01-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Downgrade","- Base","349.0","-2907.85",,,,"39551.0"
"2020-12-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Downgrade","- Base","142.0","-1740.46",,,,"37016.0"
"2023-06-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Upgrade","+ Base","187.0","4717.33",,,,"18189.0"
"2023-06-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Upgrade","+ Base","323.0","11488.1",,,,"18189.0"
"2023-04-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Transfer","Transfer","1493.0","-13434.2",,,,"24426.0"
"2021-03-01 00:00:00.000","Care","Care","Care","Care",,"LRP","Disconnect","Disconnect","405.0","-55659.87",,,,"80133.0"
"2021-03-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Disconnect","Disconnect","1201.0","-108790.89",,,,"80133.0"
"2023-04-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Transfer","Transfer","7.0","212.99",,,,"24426.0"
"2021-03-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Disconnect","Disconnect","48941.0","-5276115.5",,,,"80133.0"
"2022-08-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Transfer","Transfer","1811.0","-982.1",,,,"20728.0"
"2022-10-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Downtier","- Base","1966.0","-47749.42",,,,"114457.0"
"2022-10-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Downtier","- Base","21424.0","-692306.05",,,,"114457.0"
"2022-10-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Downtier","- Base","162.0","-6076.95",,,,"114457.0"
"2022-10-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Downtier","- Base","7293.0","-337890.76",,,,"114457.0"
"2022-10-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Downtier","- Base","559.0","-13443.54",,,,"114457.0"
"2019-12-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Transfer","Transfer","11243.0","-23065.07",,,,"21704.0"
"2019-03-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Uptier","+ Base","513.0","5425.36",,,,"188720.0"
"2019-03-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Uptier","+ Base","740.0","16950.13",,,,"188720.0"
"2020-06-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Downtier","- Base","129411.0","-4853101.95",,,,"184131.0"
"2020-06-01 00:00:00.000","Care","Care","Care","Care",,"LRP","Downtier","- Base","13826.0","-299087.78",,,,"184131.0"
"2020-06-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downtier","- Base","171.0","-6549.51",,,,"184131.0"
"2023-12-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","New Connect","New Connect","3891.0","228638.1","984.0",,"3891.0","60453.0"
"2023-06-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","New Connect","New Connect","6184.0","514358.17","8872.0",,"6184.0","69602.0"
"2023-06-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","New Connect","New Connect","5091.0","335600.84","7965.0",,"5091.0","69602.0"
"2023-12-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","New Connect","New Connect","212.0","12336.92","574.0",,"212.0","60453.0"
"2023-06-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","New Connect","New Connect","2178.0","213210.47","7296.0",,"2178.0","69602.0"
"2020-05-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Uptier","+ Base","5970.0","140413.15",,,,"138372.0"
"2023-06-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","New Connect","New Connect","29269.0","2695247.16","49283.0",,"29269.0","69602.0"
"2020-05-01 00:00:00.000","Care","Care","Care","Care",,"LRP","Uptier","+ Base","61390.0","897108.8",,,,"138372.0"
"2020-05-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Uptier","+ Base","23730.0","1309983.37",,,,"138372.0"
"2023-12-01 00:00:00.000","Online","eTailers","Online","eTailers","3rd Party - eTailer","LRP","New Connect","New Connect",,,"11104.448",,,"60453.0"
"2019-08-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Uptier","+ Base","496.0","16632.23",,,,"198365.0"
"2019-08-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Uptier","+ Base","2254.0","38260.65",,,,"198365.0"
"2023-12-01 00:00:00.000","Online","Cox.com","Online","Cox.com","Cox.com","LRP","New Connect","New Connect",,,"46431.552",,,"60453.0"
"2023-12-01 00:00:00.000","Online","National Affiliates","Online","National Affiliates","3rd Party - Affinity","LRP","New Connect","New Connect",,,,,,"60453.0"
"2023-09-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Disconnect","Disconnect","104.0","-12085.2",,,,"78815.0"
"2023-09-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Disconnect","Disconnect","1232.0","-113156.95",,,,"78815.0"
"2023-09-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Disconnect","Disconnect","2084.0","-220228.2",,,,"78815.0"
"2024-12-01 00:00:00.000","Field Sales","Field Sales","Field Sales","Field Sales",,"OPR","New Connect","New Connect","5126.3028796972","404404.1844259478","12228.6805847431","-6634.0506733457005","5126.3028796972","91767.19352316248"
"2024-12-01 00:00:00.000","Retail","Retail","Retail","Retail",,"OPR","New Connect","New Connect","20487.070812493497","1879317.7848055237","34869.1159154051","-39039.0275155224","20487.070812493497","91767.19352316248"
"2019-01-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Transfer","Transfer","11348.0","6155.86",,,,"21818.0"
"2019-01-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Transfer","Transfer","677.0","8650.12",,,,"21818.0"
"2019-01-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Transfer","Transfer","2118.0","34169.6",,,,"21818.0"
"2023-02-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"OPR","New Connect","New Connect","22373.999999999996","2046241.7430587898","39044.0745471661","-13304.242329871002","22373.999999999996","89489.4905705883"
"2023-02-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"OPR","New Connect","New Connect","3430.0000000001005","156751.0","947.5279276576999","-766.0790329236","3430.0000000001005","89489.4905705883"
"2019-11-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Disconnect","Disconnect","1850.0","-163729.18",,,,"61086.0"
"2023-02-01 00:00:00.000","Retention","Retention","Retention","Retention",,"OPR","New Connect","New Connect","1696.0000000001","162816.0","6177.839999999999","-75615.9736192953","1696.0000000001","89489.4905705883"
"2023-02-01 00:00:00.000","Other","Outbound","Other","Outbound",,"OPR","New Connect","New Connect","186.9999999998","5879.280000000001","552.4088048926","-156.7176595346","186.9999999998","89489.4905705883"
"2019-11-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Disconnect","Disconnect","33199.0","-3527575.83",,,,"61086.0"
"2019-11-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Disconnect","Disconnect","2030.0","-227648.87",,,,"61086.0"
"2025-10-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","New Connect","New Connect","20549.0",,"25119.0",,"20549.0","102336.0"
"2025-10-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","New Connect","New Connect","47.0",,"19.0",,"47.0","102336.0"
"2019-11-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Disconnect","Disconnect","905.0","-79198.28",,,,"61086.0"
"2022-11-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downtier","- Base","250.0","-6473.1",,,,"107636.0"
"2020-01-01 00:00:00.000","Care","Care","Care","Care",,"LRP","Transfer","Transfer","47.0","162.44",,,,"20565.0"
"2020-01-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Transfer","Transfer","2525.0","73619.54",,,,"20565.0"
"2020-08-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Uptier","+ Base","633.0","17326.4",,,,"177770.0"
"2022-11-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Downtier","- Base","72085.0","-2245191.13",,,,"107636.0"
"2020-08-01 00:00:00.000","Other","Retail","Retail","Retail",,"LRP","Uptier","+ Base","23118.0","476648.78",,,,"177770.0"
"2020-08-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Uptier","+ Base","2051.0","37141.74",,,,"177770.0"
"2023-03-01 00:00:00.000","Retail","Retail","Retail","Retail",,"OPR","Transfer","Transfer","3765.1053000002","-5552.5940824406",,,,"34228.2299999999"
"2023-03-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"OPR","Transfer","Transfer","3.2826536875000003","-25524.8597619558",,,,"34228.2299999999"
"2022-07-01 00:00:00.000","Other","Other","Other","Other",,"LRP","Disconnect","Disconnect","1309.0","-148604.24",,,,"92176.0"
"2022-07-01 00:00:00.000","Retention","Retention","Retention","Retention",,"LRP","Disconnect","Disconnect","57482.0","-6058824.4",,,,"92176.0"
"2022-07-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Disconnect","Disconnect","1121.0","-99356.11",,,,"92176.0"
"2023-10-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Downtier","- Base","269.0","-6955.39",,,,"100387.0"
"2019-06-01 00:00:00.000","Inbound","Inbound","Inbound","Inbound",,"LRP","Downgrade","- Base","408.0","-14776.18",,,,"57581.0"
"2024-03-01 00:00:00.000","Other","Other","Other","Other",,"OPR","Disconnect","Disconnect","1543.274512669","-162031.0716859935",,,,"79025.14251165508"
"2021-11-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Upgrade","+ Base","173.0","3914.43",,,,"19547.0"
"2021-11-01 00:00:00.000","Other","Sales Operations","Other","Sales Operations",,"LRP","Upgrade","+ Base","3.0","-2.65",,,,"19547.0"
"2021-12-01 00:00:00.000","Other","Outbound","Other","Outbound",,"LRP","Upgrade","+ Base","186.0","3142.6",,,,"18935.0"
"2023-08-01 00:00:00.000","Other","Other","Other","Other",,"OPR","Downtier","- Base","17147.0451462216","-941635.6492350675",,,,"148623.36015541648"
"2019-06-01 00:00:00.000","Field Sales","Third Party Retail","Field Sales","Third Party Retail",,"LRP","Downgrade","- Base","1089.0","-66714.05",,,,"57581.0"
"2021-12-01 00:00:00.000","Field Sales","Direct","Field Sales","Direct",,"LRP","Upgrade","+ Base","672.0","32471.02",,,,"18935.0"
"2024-03-01 00:00:00.000","Field Sales","Field Sales","Field Sales","Field Sales",,"OPR","Disconnect","Disconnect","1137.2790031022","-91697.4490672229",,,,"79025.14251165508"
"2023-08-01 00:00:00.000","Online","National Affiliates","Online","National Affiliates","3rd Party - Affinity","OPR","Downtier","- Base","149.0904327013152","-7094.755309659914",,,,"148623.36015541648"
"2019-06-01 00:00:00.000","Other","Lead Referral","Other","Lead Referral",,"LRP","Downgrade","- Base","223.0","-5793.72",,,,"57581.0"
